epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-Muon,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,,,,,,,,,,,,0.03,1.2780090497737552e-05,,,,,,,49,,,,,,,,
,,,0.05703125149011612,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1007,,,,0.0,,0.0,,0.0
,,,0.08453768491744995,,0.8919968605041504,,,,,,,,,,,1.0,1.0,,,,,1008,,,,0.0,,0.0,,0.0
,,,0.05156249925494194,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1009,,,,0.0,,0.0,,0.0
,,,0.05078125,,0.875,,,,,,,,,,,1.0,1.0,,,,,1010,,,,0.0,,0.0,,0.0
,,,0.0594925619661808,,0.9055117964744568,,,,,,,,,,,1.0,1.0,,,,,1011,,,,0.0,,0.0,,0.0
10,0.4984419345855713,0.5154933929443359,,0.8847799301147461,,,,,,,,,,,,,,131.08493041992188,214179.765625,4.875845432281494,412.2499694824219,2430,,,0.0,,0.0,,0.0,
10,,,,,,0.6203219890594482,,0.8251802325248718,,10.243071556091309,,,,,,,,,,,,2430,1.9678971767425537,,,,,,,
,,,,,,,,,,,,,,0.03,0.0003998576557610259,,,,,,,2449,,,,,,,,
11,,,,,,,0.5955376029014587,,0.8128227591514587,,10.8671875,0.00039985644980333745,0.029999999329447746,,,1.0,1.0,,,,,2449,,1.707711935043335,,,,,,
,,,,,,,,,,,,,,0.03,0.0003997918789819808,,,,,,,2499,,,,,,,,
11,,,,,,,0.6135272979736328,,0.8078632354736328,,9.71875,0.0003997904423158616,0.029999999329447746,,,1.0,1.0,,,,,2499,,1.9498298168182373,,,,,,
,,,,,,,,,,,,,,0.03,0.00039971365388140513,,,,,,,2549,,,,,,,,
11,,,,,,,0.600565493106842,,0.803568422794342,,10.1484375,0.00039971194928511977,0.029999999329447746,,,1.0,1.0,,,,,2549,,2.017986297607422,,,,,,
,,,,,,,,,,,,,,0.03,0.00039962298533811105,,,,,,,2599,,,,,,,,
11,,,,,,,0.6042367219924927,,0.8080941438674927,,10.1953125,0.0003996210580226034,0.029999999329447746,,,1.0,1.0,,,,,2599,,1.9557865858078003,,,,,,
,,,,,,,,,,,,,,0.03,0.0003995198790069932,,,,,,,2649,,,,,,,,
11,,,,,,,0.5804541707038879,,0.7729590535163879,,9.625,0.0003995176812168211,0.029999999329447746,,,1.0,1.0,,,,,2649,,1.8380717039108276,,,,,,
,,,0.03593749925494194,,0.6796875,,,,,,,,,,,1.0,1.0,,,,,1012,,,,0.0,,0.0,,0.0
,,,0.04374999925494194,,0.703125,,,,,,,,,,,1.0,1.0,,,,,1013,,,,0.0,,0.0,,0.0
,,,0.12207554280757904,,0.84781813621521,,,,,,,,,,,1.0,1.0,,,,,1014,,,,0.0,,0.0,,0.0
,,,0.1025390625,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1015,,,,0.0,,0.0,,0.0
,,,0.1216517835855484,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1016,,,,0.0,,0.0,,0.0
,,,0.20192307233810425,,0.9807692170143127,,,,,,,,,,,1.0,1.0,,,,,1017,,,,0.0,,0.0,,0.0
,,,0.0616319440305233,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1018,,,,0.0,,0.0,,0.0
,,,0.0634765625,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1019,,,,0.0,,0.0,,0.0
,,,0.12617924809455872,,0.9858490228652954,,,,,,,,,,,1.0,1.0,,,,,1020,,,,0.0,,0.0,,0.0
,,,0.05859375,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1021,,,,0.0,,0.0,,0.0
,,,0.068359375,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1022,,,,0.0,,0.0,,0.0
,,,0.076171875,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1023,,,,0.0,,0.0,,0.0
,,,0.17233332991600037,,0.7773333787918091,,,,,,,,,,,1.0,1.0,,,,,1024,,,,0.0,,0.0,,0.0
,,,0.08203125,,0.875,,,,,,,,,,,1.0,1.0,,,,,1025,,,,0.0,,0.0,,0.0
,,,0.06406249850988388,,0.859375,,,,,,,,,,,1.0,1.0,,,,,1026,,,,0.0,,0.0,,0.0
,,,0.10046685487031937,,0.9369747638702393,,,,,,,,,,,1.0,1.0,,,,,1027,,,,0.0,,0.0,,0.0
,,,0.02777777798473835,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1028,,,,0.0,,0.0,,0.0
,,,0.02187499962747097,,0.796875,,,,,,,,,,,1.0,1.0,,,,,1029,,,,0.0,,0.0,,0.0
,,,0.07586579769849777,,0.8961038589477539,,,,,,,,,,,1.0,1.0,,,,,1030,,,,0.0,,0.0,,0.0
,,,0.0425347238779068,,0.84375,,,,,,,,,,,1.0,1.0,,,,,1031,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1032,,,,0.0,,0.0,,0.0
,,,0.10594645142555237,,0.9202989339828491,,,,,,,,,,,1.0,1.0,,,,,1033,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1034,,,,0.0,,0.0,,0.0
,,,0.0494791679084301,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1035,,,,0.0,,0.0,,0.0
,,,0.09069512784481049,,0.9440886974334717,,,,,,,,,,,1.0,1.0,,,,,1036,,,,0.0,,0.0,,0.0
,,,0.0380859375,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1037,,,,0.0,,0.0,,0.0
,,,0.04296875,,0.890625,,,,,,,,,,,1.0,1.0,,,,,1038,,,,0.0,,0.0,,0.0
,,,0.08739622682332993,,0.9666666984558105,,,,,,,,,,,1.0,1.0,,,,,1039,,,,0.0,,0.0,,0.0
,,,0.10546875,,1.0,,,,,,,,,,,1.0,1.0,,,,,1040,,,,0.0,,0.0,,0.0
,,,0.05312500149011612,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1041,,,,0.0,,0.0,,0.0
,,,0.107770174741745,,0.837072491645813,,,,,,,,,,,1.0,1.0,,,,,1042,,,,0.0,,0.0,,0.0
,,,0.04140625149011612,,0.703125,,,,,,,,,,,1.0,1.0,,,,,1043,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.75,,,,,,,,,,,1.0,1.0,,,,,1044,,,,0.0,,0.0,,0.0
,,,0.1225123181939125,,0.8549261093139648,,,,,,,,,,,1.0,1.0,,,,,1045,,,,0.0,,0.0,,0.0
,,,0.1205357164144516,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1046,,,,0.0,,0.0,,0.0
,,,0.1354166716337204,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1047,,,,0.0,,0.0,,0.0
,,,0.18766821920871735,,0.9843406081199646,,,,,,,,,,,1.0,1.0,,,,,1048,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1049,,,,0.0,,0.0,,0.0
,,,0.0529513880610466,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1050,,,,0.0,,0.0,,0.0
,,,0.12684845924377441,,0.9689865708351135,,,,,,,,,,,1.0,1.0,,,,,1051,,,,0.0,,0.0,,0.0
,,,0.05546874925494194,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1052,,,,0.0,,0.0,,0.0
,,,0.0633680522441864,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1053,,,,0.0,,0.0,,0.0
,,,0.171875,,0.9272726774215698,,,,,,,,,,,1.0,1.0,,,,,1054,,,,0.0,,0.0,,0.0
,,,0.0755208358168602,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,1055,,,,0.0,,0.0,,0.0
,,,0.08203125,,0.875,,,,,,,,,,,1.0,1.0,,,,,1056,,,,0.0,,0.0,,0.0
,,,0.09762202203273773,,0.8826658725738525,,,,,,,,,,,1.0,1.0,,,,,1057,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.875,,,,,,,,,,,1.0,1.0,,,,,1058,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.828125,,,,,,,,,,,1.0,1.0,,,,,1059,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,1060,,,,0.0,,0.0,,0.0
,,,0.046259842813014984,,0.9488189220428467,,,,,,,,,,,1.0,1.0,,,,,1061,,,,0.0,,0.0,,0.0
,,,0.0451388880610466,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1062,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.859375,,,,,,,,,,,1.0,1.0,,,,,1063,,,,0.0,,0.0,,0.0
,,,0.10093390941619873,,0.9324712753295898,,,,,,,,,,,1.0,1.0,,,,,1064,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1065,,,,0.0,,0.0,,0.0
,,,0.0615234375,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1066,,,,0.0,,0.0,,0.0
,,,0.08008801192045212,,0.9468280076980591,,,,,,,,,,,1.0,1.0,,,,,1067,,,,0.0,,0.0,,0.0
,,,0.0373263880610466,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1068,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,1069,,,,0.0,,0.0,,0.0
,,,0.09270833432674408,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1070,,,,0.0,,0.0,,0.0
,,,0.07421875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1071,,,,0.0,,0.0,,0.0
,,,0.072265625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1072,,,,0.0,,0.0,,0.0
,,,0.10863787680864334,,0.8311184644699097,,,,,,,,,,,1.0,1.0,,,,,1073,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.7109375,,,,,,,,,,,1.0,1.0,,,,,1074,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,1075,,,,0.0,,0.0,,0.0
,,,0.13392330706119537,,0.8622418642044067,,,,,,,,,,,1.0,1.0,,,,,1076,,,,0.0,,0.0,,0.0
,,,0.1238839253783226,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1077,,,,0.0,,0.0,,0.0
,,,0.1354166716337204,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1078,,,,0.0,,0.0,,0.0
,,,0.17007574439048767,,0.9954545497894287,,,,,,,,,,,1.0,1.0,,,,,1079,,,,0.0,,0.0,,0.0
,,,0.0572916679084301,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1080,,,,0.0,,0.0,,0.0
,,,0.060546875,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1081,,,,0.0,,0.0,,0.0
,,,0.14053496718406677,,0.9814814925193787,,,,,,,,,,,1.0,1.0,,,,,1082,,,,0.0,,0.0,,0.0
,,,0.05390625074505806,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1083,,,,0.0,,0.0,,0.0
,,,0.0642361119389534,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1084,,,,0.0,,0.0,,0.0
,,,0.20367182791233063,,0.940696120262146,,,,,,,,,,,1.0,1.0,,,,,1085,,,,0.0,,0.0,,0.0
,,,0.0737847238779068,,0.875,,,,,,,,,,,1.0,1.0,,,,,1086,,,,0.0,,0.0,,0.0
,,,0.06796874850988388,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,1087,,,,0.0,,0.0,,0.0
,,,0.08092692494392395,,0.8599439859390259,,,,,,,,,,,1.0,1.0,,,,,1088,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,1089,,,,0.0,,0.0,,0.0
,,,0.0234375,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,1090,,,,0.0,,0.0,,0.0
,,,0.07192690670490265,,0.8887042999267578,,,,,,,,,,,1.0,1.0,,,,,1091,,,,0.0,,0.0,,0.0
,,,0.0535714291036129,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,1092,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.84375,,,,,,,,,,,1.0,1.0,,,,,1093,,,,0.0,,0.0,,0.0
,,,0.10590104758739471,,0.9432989358901978,,,,,,,,,,,1.0,1.0,,,,,1094,,,,0.0,,0.0,,0.0
,,,0.0615234375,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1095,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1096,,,,0.0,,0.0,,0.0
,,,0.108134925365448,,0.9866071343421936,,,,,,,,,,,1.0,1.0,,,,,1097,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,1098,,,,0.0,,0.0,,0.0
,,,0.0419921875,,0.890625,,,,,,,,,,,1.0,1.0,,,,,1099,,,,0.0,,0.0,,0.0
,,,0.06829836964607239,,0.9487179517745972,,,,,,,,,,,1.0,1.0,,,,,1100,,,,0.0,,0.0,,0.0
,,,0.05859375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1101,,,,0.0,,0.0,,0.0
,,,0.05703125149011612,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1102,,,,0.0,,0.0,,0.0
,,,0.07349081337451935,,0.9763779640197754,,,,,,,,,,,1.0,1.0,,,,,1103,,,,0.0,,0.0,,0.0
11,0.521340012550354,0.5032063126564026,,0.907163143157959,,,,,,,,,,,,,,129.9517364501953,109627.8828125,4.867163181304932,412.0746154785156,2651,,,0.0,,0.0,,0.0,
11,,,,,,0.6013514399528503,,0.8003774285316467,,9.951286315917969,,,,,,,,,,,,2651,1.9377697706222534,,,,,,,
,,,,,,,,,,,,,,0.03,0.00039940434131867847,,,,,,,2699,,,,,,,,
12,,,,,,,0.5834337472915649,,0.7771593332290649,,9.6875,0.0003994019061792642,0.029999999329447746,,,1.0,1.0,,,,,2699,,1.99345064163208,,,,,,
,,,,,,,,,,,,,,0.03,0.0003992763794791224,,,,,,,2749,,,,,,,,
12,,,,,,,0.5811752676963806,,0.7729477286338806,,9.5859375,0.0003992737038061023,0.029999999329447746,,,1.0,1.0,,,,,2749,,1.9084819555282593,,,,,,
,,,,,,,,,,,,,,0.03,0.0003991360014691612,,,,,,,2799,,,,,,,,
12,,,,,,,0.5984760522842407,,0.8028217554092407,,10.21875,0.00039913307409733534,0.029999999329447746,,,1.0,1.0,,,,,2799,,1.7294631004333496,,,,,,
,,,,,,,,,,,,,,0.03,0.00039898321604401395,,,,,,,2849,,,,,,,,
12,,,,,,,0.5800589323043823,,0.7775686979293823,,9.875,0.00039898004615679383,0.029999999329447746,,,1.0,1.0,,,,,2849,,1.80208420753479,,,,,,
,,,0.0576171875,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1104,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1105,,,,0.0,,0.0,,0.0
,,,0.09343600273132324,,0.8122478723526001,,,,,,,,,,,1.0,1.0,,,,,1106,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.796875,,,,,,,,,,,1.0,1.0,,,,,1107,,,,0.0,,0.0,,0.0
,,,0.05078125,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,1108,,,,0.0,,0.0,,0.0
,,,0.08119657635688782,,0.9070512652397156,,,,,,,,,,,1.0,1.0,,,,,1109,,,,0.0,,0.0,,0.0
,,,0.0529513880610466,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1110,,,,0.0,,0.0,,0.0
,,,0.0494791679084301,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1111,,,,0.0,,0.0,,0.0
,,,0.11723842471837997,,0.9433962106704712,,,,,,,,,,,1.0,1.0,,,,,1112,,,,0.0,,0.0,,0.0
,,,0.0771484375,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1113,,,,0.0,,0.0,,0.0
,,,0.0881696417927742,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1114,,,,0.0,,0.0,,0.0
,,,0.0791015625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1115,,,,0.0,,0.0,,0.0
,,,0.12186667323112488,,0.8960000276565552,,,,,,,,,,,1.0,1.0,,,,,1116,,,,0.0,,0.0,,0.0
,,,0.05000000074505806,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,1117,,,,0.0,,0.0,,0.0
,,,0.0538194440305233,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,1118,,,,0.0,,0.0,,0.0
,,,0.13196390867233276,,0.9831932783126831,,,,,,,,,,,1.0,1.0,,,,,1119,,,,0.0,,0.0,,0.0
,,,0.0825892835855484,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1120,,,,0.0,,0.0,,0.0
,,,0.0668402761220932,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1121,,,,0.0,,0.0,,0.0
,,,0.1393698900938034,,0.8950216770172119,,,,,,,,,,,1.0,1.0,,,,,1122,,,,0.0,,0.0,,0.0
,,,0.0581597238779068,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,1123,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1124,,,,0.0,,0.0,,0.0
,,,0.16008716821670532,,0.9362391233444214,,,,,,,,,,,1.0,1.0,,,,,1125,,,,0.0,,0.0,,0.0
,,,0.0798611119389534,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1126,,,,0.0,,0.0,,0.0
,,,0.06406249850988388,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1127,,,,0.0,,0.0,,0.0
,,,0.15374931693077087,,0.9684728980064392,,,,,,,,,,,1.0,1.0,,,,,1128,,,,0.0,,0.0,,0.0
,,,0.0869140625,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1129,,,,0.0,,0.0,,0.0
,,,0.07109375298023224,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1130,,,,0.0,,0.0,,0.0
,,,0.13216981291770935,,0.9233962297439575,,,,,,,,,,,1.0,1.0,,,,,1131,,,,0.0,,0.0,,0.0
,,,0.0803571417927742,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1132,,,,0.0,,0.0,,0.0
,,,0.0439453125,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1133,,,,0.0,,0.0,,0.0
,,,0.11697827279567719,,0.9647058844566345,,,,,,,,,,,1.0,1.0,,,,,1134,,,,0.0,,0.0,,0.0
,,,0.0595703125,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1135,,,,0.0,,0.0,,0.0
,,,0.0512152761220932,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1136,,,,0.0,,0.0,,0.0
,,,0.0954570397734642,,0.8354679346084595,,,,,,,,,,,1.0,1.0,,,,,1137,,,,0.0,,0.0,,0.0
,,,0.0517578125,,0.8125,,,,,,,,,,,1.0,1.0,,,,,1138,,,,0.0,,0.0,,0.0
,,,0.0442708320915699,,0.828125,,,,,,,,,,,1.0,1.0,,,,,1139,,,,0.0,,0.0,,0.0
,,,0.09180872142314911,,0.9202349185943604,,,,,,,,,,,1.0,1.0,,,,,1140,,,,0.0,,0.0,,0.0
,,,0.046875,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1141,,,,0.0,,0.0,,0.0
,,,0.0529513880610466,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1142,,,,0.0,,0.0,,0.0
,,,0.11786732077598572,,0.9290598630905151,,,,,,,,,,,1.0,1.0,,,,,1143,,,,0.0,,0.0,,0.0
,,,0.0810546875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1144,,,,0.0,,0.0,,0.0
,,,0.0771484375,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1145,,,,0.0,,0.0,,0.0
,,,0.12752525508403778,,0.9125000238418579,,,,,,,,,,,1.0,1.0,,,,,1146,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,1147,,,,0.0,,0.0,,0.0
,,,0.04843749850988388,,0.8125,,,,,,,,,,,1.0,1.0,,,,,1148,,,,0.0,,0.0,,0.0
,,,0.11226533353328705,,0.8735920190811157,,,,,,,,,,,1.0,1.0,,,,,1149,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1150,,,,0.0,,0.0,,0.0
,,,0.068359375,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1151,,,,0.0,,0.0,,0.0
,,,0.080078125,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,1152,,,,0.0,,0.0,,0.0
,,,0.06692913174629211,,0.9291338920593262,,,,,,,,,,,1.0,1.0,,,,,1153,,,,0.0,,0.0,,0.0
,,,0.0693359375,,0.890625,,,,,,,,,,,1.0,1.0,,,,,1154,,,,0.0,,0.0,,0.0
,,,0.0529513880610466,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1155,,,,0.0,,0.0,,0.0
,,,0.12675605714321136,,0.982758641242981,,,,,,,,,,,1.0,1.0,,,,,1156,,,,0.0,,0.0,,0.0
,,,0.0789930522441864,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1157,,,,0.0,,0.0,,0.0
,,,0.06640625,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1158,,,,0.0,,0.0,,0.0
,,,0.15629711747169495,,0.9666299819946289,,,,,,,,,,,1.0,1.0,,,,,1159,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1160,,,,0.0,,0.0,,0.0
,,,0.0772569477558136,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1161,,,,0.0,,0.0,,0.0
,,,0.1341145783662796,,0.9270833730697632,,,,,,,,,,,1.0,1.0,,,,,1162,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1163,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1164,,,,0.0,,0.0,,0.0
,,,0.1294988989830017,,0.9116833209991455,,,,,,,,,,,1.0,1.0,,,,,1165,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1166,,,,0.0,,0.0,,0.0
,,,0.0477430559694767,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,1167,,,,0.0,,0.0,,0.0
,,,0.09459193795919418,,0.851622462272644,,,,,,,,,,,1.0,1.0,,,,,1168,,,,0.0,,0.0,,0.0
,,,0.0636160746216774,,0.8125,,,,,,,,,,,1.0,1.0,,,,,1169,,,,0.0,,0.0,,0.0
,,,0.0416666679084301,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1170,,,,0.0,,0.0,,0.0
,,,0.0855218842625618,,0.866161584854126,,,,,,,,,,,1.0,1.0,,,,,1171,,,,0.0,,0.0,,0.0
,,,0.0529513880610466,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1172,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1173,,,,0.0,,0.0,,0.0
,,,0.16620370745658875,,0.9611110687255859,,,,,,,,,,,1.0,1.0,,,,,1174,,,,0.0,,0.0,,0.0
,,,0.0810546875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1175,,,,0.0,,0.0,,0.0
,,,0.076171875,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1176,,,,0.0,,0.0,,0.0
,,,0.12449799478054047,,0.909638524055481,,,,,,,,,,,1.0,1.0,,,,,1177,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,1178,,,,0.0,,0.0,,0.0
,,,0.0590277761220932,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,1179,,,,0.0,,0.0,,0.0
,,,0.10927198827266693,,0.8595620393753052,,,,,,,,,,,1.0,1.0,,,,,1180,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1181,,,,0.0,,0.0,,0.0
,,,0.0651041641831398,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1182,,,,0.0,,0.0,,0.0
,,,0.1424264907836914,,0.9354928135871887,,,,,,,,,,,1.0,1.0,,,,,1183,,,,0.0,,0.0,,0.0
,,,0.064453125,,0.84375,,,,,,,,,,,1.0,1.0,,,,,1184,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,1185,,,,0.0,,0.0,,0.0
,,,0.13116061687469482,,0.9374791979789734,,,,,,,,,,,1.0,1.0,,,,,1186,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1187,,,,0.0,,0.0,,0.0
,,,0.0763888880610466,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1188,,,,0.0,,0.0,,0.0
,,,0.1428571343421936,,0.9910714626312256,,,,,,,,,,,1.0,1.0,,,,,1189,,,,0.0,,0.0,,0.0
,,,0.083984375,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1190,,,,0.0,,0.0,,0.0
,,,0.0927734375,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1191,,,,0.0,,0.0,,0.0
,,,0.0952257588505745,,0.8422688245773315,,,,,,,,,,,1.0,1.0,,,,,1192,,,,0.0,,0.0,,0.0
,,,0.0747767835855484,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,1193,,,,0.0,,0.0,,0.0
,,,0.0537109375,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1194,,,,0.0,,0.0,,0.0
,,,0.05599300190806389,,0.9370078444480896,,,,,,,,,,,1.0,1.0,,,,,1195,,,,0.0,,0.0,,0.0
12,0.5444085597991943,0.54538494348526,,0.911852240562439,,,,,,,,,,,,,,131.5154266357422,83466.9375,4.879124164581299,403.9163818359375,2872,,,0.0,,0.0,,0.0,
12,,,,,,0.5843986868858337,,0.7796139121055603,,9.760746955871582,,,,,,,,,,,,2872,1.8400083780288696,,,,,,,
,,,,,,,,,,,,,,0.03,0.00039881803273273645,,,,,,,2899,,,,,,,,
13,,,,,,,0.5825741291046143,,0.7690975666046143,,9.328125,0.0003988145908806473,0.029999999329447746,,,1.0,1.0,,,,,2899,,1.8154845237731934,,,,,,
,,,,,,,,,,,,,,0.03,0.0003986404618376262,,,,,,,2949,,,,,,,,
13,,,,,,,0.5785937309265137,,0.7689013481140137,,9.515625,0.0003986367955803871,0.029999999329447746,,,1.0,1.0,,,,,2949,,1.5722424983978271,,,,,,
,,,,,,,,,,,,,,0.03,0.000398450514433581,,,,,,,2999,,,,,,,,
13,,,,,,,0.5724461674690247,,0.7616551518440247,,9.4609375,0.00039844660204835236,0.029999999329447746,,,1.0,1.0,,,,,2999,,1.8099223375320435,,,,,,
,,,,,,,,,,,,,,0.03,0.0003982482023674068,,,,,,,3049,,,,,,,,
