epoch,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_inet_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,step,train/inet_probe_loss_epoch,train/inet_probe_loss_step
,,,,,,,,,0.00045371790132763863,0.001,,27749,,
1,,0.4089012145996094,,0.5924949645996094,,3.671875,0.00045371789019554853,0.0010000000474974513,,,1.0,27749,,5.513672828674316
,,,,,,,,,0.00045347514442877,0.001,,27799,,
1,,0.39327162504196167,,0.5963966250419617,,4.0625,0.0004534751351457089,0.0010000000474974513,,,1.0,27799,,4.970184326171875
,,,,,,,,,0.0004532318179168294,0.001,,27849,,
1,,0.39822524785995483,,0.5876783728599548,,3.796875,0.000453191198175773,0.0010000000474974513,,,1.0,27849,,4.4890289306640625
,,,,,,,,,0.00045294721796856343,0.001,,27899,,
1,,0.4207526445388794,,0.6189948320388794,,3.96875,0.0004529472207650542,0.0010000000474974513,,,1.0,27899,,5.40765380859375
,,,,,,,,,0.00045270265963677373,0.001,,27949,,
1,,0.4094381034374237,,0.5979146957397461,,3.765625,0.0004527026612777263,0.0010000000474974513,,,1.0,27949,,5.300559043884277
,,,,,,,,,0.0004524575338570842,0.001,,27999,,
1,,0.3795996606349945,,0.5797950029373169,,4.0,0.0004524575197137892,0.0010000000474974513,,,1.0,27999,,4.83099365234375
,,,,,,,,,0.00045221184131655,0.001,,28049,,
1,,0.3868834674358368,,0.5812194347381592,,3.890625,0.0004521708469837904,0.0010000000474974513,,,1.0,28049,,5.1580047607421875
,,,,,,,,,0.00045192448461533655,0.001,,28099,,
1,,0.3827611804008484,,0.5751439929008484,,3.84375,0.00045192448305897415,0.0010000000474974513,,,1.0,28099,,5.59429931640625
,,,,,,,,,0.00045167756645751836,0.001,,28149,,
1,,0.4126173257827759,,0.6157423257827759,,4.0625,0.0004516775661613792,0.0010000000474974513,,,1.0,28149,,4.767812728881836
,,,,,,,,,0.0004514300837250004,0.001,,28199,,
1,,0.40001600980758667,,0.6002113223075867,,4.0,0.0004514300962910056,0.0010000000474974513,,,1.0,28199,,5.0680389404296875
,,,,,,,,,0.00045118203711144375,0.001,,28249,,
1,,0.3835054039955139,,0.5768647789955139,,3.859375,0.00045114062959328294,0.0010000000474974513,,,1.0,28249,,5.161224365234375
,,,,,,,,,0.0004508919376402615,0.001,,28299,,
1,,0.41112884879112244,,0.5966757535934448,,3.703125,0.00045089193736203015,0.0010000000474974513,,,1.0,28299,,4.788137912750244
,,,,,,,,,0.0004506426716716257,0.001,,28349,,
1,,0.36560019850730896,,0.5618892908096313,,3.921875,0.0004506426630541682,0.0010000000474974513,,,1.0,28349,,4.3655548095703125
,,,,,,,,,0.0004503928440289626,0.001,,28399,,
1,,0.41396936774253845,,0.6053756475448608,,3.828125,0.0004503928357735276,0.0010000000474974513,,,1.0,28399,,5.1341552734375
,,,,,,,,,0.000450142455412506,0.001,,28449,,
1,,0.400932639837265,,0.5981982946395874,,3.9375,0.00045010066241957247,0.0010000000474974513,,,1.0,28449,,5.153262138366699
,,,,,,,,,0.0004498496272877987,0.001,,28499,,
1,,0.3621901869773865,,0.5614089369773865,,3.984375,0.0004498496127780527,0.0010000000474974513,,,1.0,28499,,4.8355560302734375
,,,,,,,,,0.0004495980256378019,0.001,,28549,,
1,,0.39814457297325134,,0.5905274152755737,,3.84375,0.0004495980392675847,0.0010000000474974513,,,1.0,28549,,5.3760833740234375
,,,,,,,,,0.0004493458652417818,0.001,,28599,,
1,,0.3738108277320862,,0.5544748902320862,,3.609375,0.0004493458545766771,0.0010000000474974513,,,1.0,28599,,4.745887756347656
,,,,,,,,,0.00044909314680651054,0.001,,28649,,
1,,0.39190763235092163,,0.5969857573509216,,4.09375,0.00044905097456648946,0.0010000000474974513,,,1.0,28649,,4.81536865234375
,,,,,,,,,0.0004487976042775,0.001,,28699,,
1,,0.4271526038646698,,0.6302776336669922,,4.0625,0.00044879759661853313,0.0010000000474974513,,,1.0,28699,,5.5421142578125
,,,,,,,,,0.00044854367918925527,0.001,,28749,,
1,,0.38921433687210083,,0.6050346493721008,,4.3125,0.00044854366569779813,0.0010000000474974513,,,1.0,28749,,4.9912567138671875
,,,,,,,,,0.0004482891983101802,0.001,,28799,,
1,,0.3948458135128021,,0.5921114683151245,,3.9375,0.0004482892109081149,0.0010000000474974513,,,1.0,28799,,4.84820556640625
,,,,,,,,,0.00044803416235355084,0.001,,28849,,
1,,0.3767222762107849,,0.5739879012107849,,3.9375,0.00044799159513786435,0.0010000000474974513,,,1.0,28849,,4.654081344604492
,,,,,,,,,0.0004477359198015438,0.001,,28899,,
1,,0.3726842403411865,,0.5699498653411865,,3.9375,0.00044773591798730195,0.0010000000474974513,,,1.0,28899,,4.853918075561523
,,,,,,,,,0.0004474796836312235,0.001,,28949,,
1,,0.4316532611846924,,0.6162235736846924,,3.6875,0.00044747968786396086,0.0010000000474974513,,,1.0,28949,,5.112335205078125
,,,,,,,,,0.00044722289465231105,0.001,,28999,,
1,,0.4155101180076599,,0.6020335555076599,,3.734375,0.0004472229047678411,0.0010000000474974513,,,1.0,28999,,4.804168701171875
,,,,,,,,,0.000446965553584552,0.001,,29049,,
1,,0.41616296768188477,,0.6134285926818848,,3.9375,0.0004469226114451885,0.0010000000474974513,,,1.0,29049,,4.8890838623046875
,,,,,,,,,0.0004466646255222402,0.001,,29099,,
1,,0.3771645724773407,,0.5734536647796631,,3.921875,0.00044666463509202003,0.0010000000474974513,,,1.0,29099,,4.85919189453125
,,,,,,,,,0.0004464060907384765,0.001,,29149,,
1,,0.4119892120361328,,0.6014423370361328,,3.796875,0.0004464060766622424,0.0010000000474974513,,,1.0,29149,,5.0243682861328125
,,,,,,,,,0.0004461470061552589,0.001,,29199,,
1,,0.3888649344444275,,0.5861305594444275,,3.9375,0.00044614699436351657,0.0010000000474974513,,,1.0,29199,,4.76336669921875
,,,,,,,,,0.00044588737249876687,0.001,,29249,,
1,,0.40100860595703125,,0.5953445434570312,,3.890625,0.00044584405259229243,0.0010000000474974513,,,1.0,29249,,5.188350677490234
,,,,,,,,,0.0004455837735695208,0.001,,29299,,
1,,0.394646018743515,,0.6036304235458374,,4.1875,0.00044558377703651786,0.0010000000474974513,,,1.0,29299,,5.2608184814453125
,,,,,,,,,0.00044532295275279745,0.001,,29349,,
1,,0.3862030506134033,,0.5824921131134033,,3.921875,0.0004453229485079646,0.0010000000474974513,,,1.0,29349,,4.663532257080078
,,,,,,,,,0.00044506158517251197,0.001,,29399,,
1,,0.3881097733974457,,0.5853754281997681,,3.9375,0.00044506159611046314,0.0010000000474974513,,,1.0,29399,,4.671234130859375
,,,,,,,,,0.00044479967156124304,0.001,,29449,,
1,,0.3822281062602997,,0.5658218860626221,,3.671875,0.000444755976786837,0.0010000000474974513,,,1.0,29449,,4.803989410400391
,,,,,,,,,0.0004444934165383996,0.001,,29499,,
1,,0.39557716250419617,,0.5928428173065186,,3.9375,0.00044449340202845633,0.0010000000474974513,,,1.0,29499,,5.325351715087891
,,,,,,,,,0.0004442303223804403,0.001,,29549,,
1,,0.4133242964744568,,0.6027774214744568,,3.78125,0.0004442303325049579,0.0010000000474974513,,,1.0,29549,,4.8394317626953125
,,,,,,,,,0.0004439666845214166,0.001,,29599,,
1,,0.4241604208946228,,0.6243557333946228,,4.0,0.00044396668090485036,0.0010000000474974513,,,1.0,29599,,5.012306213378906
,,,,,,,,,0.00044370250370027054,0.001,,29649,,
1,,0.37473064661026,,0.57590252161026,,4.03125,0.00044365841313265264,0.0010000000474974513,,,1.0,29649,,5.431541442871094
,,,,,,,,,0.00044339360748641397,0.001,,29699,,
1,,0.38824957609176636,,0.5894214510917664,,4.03125,0.0004433935973793268,0.0010000000474974513,,,1.0,29699,,4.742286682128906
,,,,,,,,,0.00044312825278956515,0.001,,29749,,
1,,0.38348931074142456,,0.5748955607414246,,3.828125,0.0004431282577570528,0.0010000000474974513,,,1.0,29749,,5.3366546630859375
,,,,,,,,,0.0004428623574806066,0.001,,29799,,
1,,0.4133593440055847,,0.6242968440055847,,4.21875,0.00044286236516200006,0.0010000000474974513,,,1.0,29799,,5.5048828125
,,,,,,,,,0.00044259592230480734,0.001,,29849,,
1,,0.36639270186424255,,0.5910021066665649,,4.5,0.00044255147804506123,0.0010000000474974513,,,1.0,29849,,4.668800354003906
,,,,,,,,,0.0004422843999310437,0.001,,29899,,
1,,0.39082419872283936,,0.5822304487228394,,3.828125,0.0004422843921929598,0.0010000000474974513,,,1.0,29899,,4.7561187744140625
,,,,,,,,,0.000442016797607651,0.001,,29949,,
1,,0.4032987952232361,,0.5888456702232361,,3.71875,0.0004420168115757406,0.0010000000474974513,,,1.0,29949,,5.302135467529297
,,,,,,,,,0.00044174865778740945,0.001,,29999,,
1,,0.38951343297958374,,0.5945915579795837,,4.09375,0.00044174864888191223,0.0010000000474974513,,,1.0,29999,,4.9867706298828125
,,,,,,,,,0.0004414799812218797,0.001,,30049,,
1,,0.40038150548934937,,0.5947174429893494,,3.890625,0.0004414351424202323,0.0010000000474974513,,,1.0,30049,,5.049236297607422
,,,,,,,,,0.0004411658478471064,0.001,,30099,,
1,,0.38685688376426697,,0.5831459760665894,,3.921875,0.00044116584467701614,0.0010000000474974513,,,1.0,30099,,4.9657135009765625
,,,,,,,,,0.0004408960109188864,0.001,,30149,,
1,,0.39431366324424744,,0.5915793180465698,,3.9375,0.00044089602306485176,0.0010000000474974513,,,1.0,30149,,5.052009582519531
,,,,,,,,,0.0004406256396352339,0.001,,30199,,
1,,0.37017950415611267,,0.5791639089584351,,4.1875,0.0004406256484799087,0.0010000000474974513,,,1.0,30199,,5.238677978515625
,,,,,,,,,0.00044035473475396357,0.001,,30249,,
1,,0.3896271884441376,,0.57908034324646,,3.796875,0.00044030952267348766,0.0010000000474974513,,,1.0,30249,,4.557640075683594
,,,,,,,,,0.0004400380056641309,0.001,,30299,,
1,,0.39547228813171387,,0.5868785381317139,,3.828125,0.0004400380130391568,0.0010000000474974513,,,1.0,30299,,5.567718505859375
,,,,,,,,,0.00043976594726153777,0.001,,30349,,
1,,0.39457446336746216,,0.5947697758674622,,4.0,0.00043976595043204725,0.0010000000474974513,,,1.0,30349,,4.868352890014648
,,,,,,,,,0.00043949335767093047,0.001,,30399,,
1,,0.3829326629638672,,0.5733623504638672,,3.8125,0.0004394933639559895,0.0010000000474974513,,,1.0,30399,,4.652679443359375
,,,,,,,,,0.0004392202376563413,0.001,,30449,,
1,,0.4048117995262146,,0.5952414870262146,,3.8125,0.00043917467701248825,0.0010000000474974513,,,1.0,30449,,4.725315093994141
,,,,,,,,,0.00043890092826370884,0.001,,30499,,
1,,0.40039342641830444,,0.5947293639183044,,3.890625,0.0004389009263832122,0.0010000000474974513,,,1.0,30499,,4.8246917724609375
,,,,,,,,,0.00043862666162529514,0.001,,30549,,
1,,0.4417460560798645,,0.6429179310798645,,4.03125,0.00043862665188498795,0.0010000000474974513,,,1.0,30549,,5.385272979736328
,,,,,,,,,0.0004383518669921336,0.001,,30599,,
1,,0.4016961455345154,,0.5891961455345154,,3.75,0.00043835185351781547,0.0010000000474974513,,,1.0,30599,,4.848785400390625
,,,,,,,,,0.00043807654513443686,0.001,,30649,,
1,,0.34812554717063904,,0.5619927644729614,,4.28125,0.00043803060543723404,0.0010000000474974513,,,1.0,30649,,4.69003963470459
,,,,,,,,,0.0004377546709768235,0.001,,30699,,
1,,0.37810850143432617,,0.5783038139343262,,4.0,0.00043775467202067375,0.0010000000474974513,,,1.0,30699,,4.8368377685546875
,,,,,,,,,0.0004374782094485964,0.001,,30749,,
1,,0.40851616859436035,,0.6096880435943604,,4.03125,0.00043747821473516524,0.0010000000474974513,,,1.0,30749,,5.38775634765625
,,,,,,,,,0.00043720122314458014,0.001,,30799,,
1,,0.37891361117362976,,0.5742261409759521,,3.90625,0.0004372012335807085,0.0010000000474974513,,,1.0,30799,,5.03521728515625
,,,,,,,,,0.0004369237128411304,0.001,,30849,,
1,,0.39627718925476074,,0.5935428142547607,,3.953125,0.0004368774243630469,0.0010000000474974513,,,1.0,30849,,4.608196258544922
,,,,,,,,,0.0004365992895811585,0.001,,30899,,
1,,0.3879847526550293,,0.5793910026550293,,3.828125,0.0004365992790553719,0.0010000000474974513,,,1.0,30899,,4.979827880859375
,,,,,,,,,0.00043632064661592966,0.001,,30949,,
1,,0.36879199743270874,,0.5621513724327087,,3.859375,0.0004363206389825791,0.0010000000474974513,,,1.0,30949,,5.20465087890625
,,,,,,,,,0.00043604148211940643,0.001,,30999,,
1,,0.3867614269256592,,0.5771911144256592,,3.8125,0.0004360414750408381,0.0010000000474974513,,,1.0,30999,,5.138206481933594
,,,,,,,,,0.00043576179687404993,0.001,,31049,,
1,,0.42327195405960083,,0.6224907040596008,,3.984375,0.00043571513378992677,0.0010000000474974513,,,1.0,31049,,4.749447822570801
,,,,,,,,,0.0004354348402983828,0.001,,31099,,
1,,0.38027223944664,,0.5687488317489624,,3.765625,0.00043543483479879797,0.0010000000474974513,,,1.0,31099,,4.718231201171875
,,,,,,,,,0.00043515402945511444,0.001,,31149,,
1,,0.3980472981929779,,0.5904301404953003,,3.84375,0.0004351540410425514,0.0010000000474974513,,,1.0,31149,,4.401023864746094
,,,,,,,,,0.0004348727003504246,0.001,,31199,,
1,,0.4004982113838196,,0.5958107113838196,,3.90625,0.00043487269431352615,0.0010000000474974513,,,1.0,31199,,4.945152282714844
,,,,,,,,,0.0004345908537728412,0.001,,31249,,
1,,0.3906650245189667,,0.5801181793212891,,3.78125,0.00043454382102936506,0.0010000000474974513,,,1.0,31249,,4.633123397827148
,,,,,,,,,0.00043426137979141514,0.001,,31299,,
1,,0.4115348756313324,,0.5863395929336548,,3.5,0.00043426136835478246,0.0010000000474974513,,,1.0,31299,,4.625244140625
,,,,,,,,,0.00043397841473455975,0.001,,31349,,
1,,0.38242101669311523,,0.5679678916931152,,3.703125,0.0004339784209150821,0.0010000000474974513,,,1.0,31349,,4.757938385009766
,,,,,,,,,0.00043369493471137475,0.001,,31399,,
1,,0.44701236486434937,,0.6403717398643494,,3.859375,0.00043369492050260305,0.0010000000474974513,,,1.0,31399,,5.088481903076172
,,,,,,,,,0.0004334109405164168,0.001,,31449,,
1,,0.36969608068466187,,0.5698913931846619,,4.0,0.0004333635442890227,0.0010000000474974513,,,1.0,31449,,4.9143524169921875
,,,,,,,,,0.0004330789651616667,0.001,,31499,,
1,,0.3992407023906708,,0.5867407321929932,,3.75,0.00043307896703481674,0.0010000000474974513,,,1.0,31499,,4.553558349609375
,,,,,,,,,0.00043279385966050245,0.001,,31549,,
1,,0.39179497957229614,,0.5861309170722961,,3.890625,0.0004327938659116626,0.0010000000474974513,,,1.0,31549,,5.001190185546875
,,,,,,,,,0.00043250824251315904,0.001,,31599,,
1,,0.37308916449546814,,0.5742610692977905,,4.03125,0.0004325082409195602,0.0010000000474974513,,,1.0,31599,,4.546775817871094
,,,,,,,,,0.00043222211452018317,0.001,,31649,,
1,,0.3957964777946472,,0.5852496027946472,,3.78125,0.000432174390880391,0.0010000000474974513,,,1.0,31649,,4.886260986328125
,,,,,,,,,0.00043188765394626264,0.001,,31699,,
1,,0.4225026071071625,,0.6158620119094849,,3.875,0.00043188765994273126,0.0010000000474974513,,,1.0,31699,,4.941261291503906
,,,,,,,,,0.00043160042187422314,0.001,,31749,,
1,,0.3849683403968811,,0.5783277153968811,,3.859375,0.00043160043423995376,0.0010000000474974513,,,1.0,31749,,5.495658874511719
,,,,,,,,,0.0004313126815010518,0.001,,31799,,
1,,0.4056817889213562,,0.5941583514213562,,3.765625,0.00043131268466822803,0.0010000000474974513,,,1.0,31799,,5.5137939453125
,,,,,,,,,0.00043102443363324684,0.001,,31849,,
1,,0.37430739402770996,,0.55887770652771,,3.6875,0.00043097633169963956,0.0010000000474974513,,,1.0,31849,,4.52496337890625
,,,,,,,,,0.0004306875041152419,0.001,,31899,,
1,,0.37057143449783325,,0.5629542469978333,,3.84375,0.00043068750528618693,0.0010000000474974513,,,1.0,31899,,5.211578369140625
,,,,,,,,,0.0004303981594492412,0.001,,31949,,
1,,0.3573862314224243,,0.5507456064224243,,3.859375,0.0004303981550037861,0.0010000000474974513,,,1.0,31949,,5.324119567871094
,,,,,,,,,0.0004301083098518906,0.001,,31999,,
1,,0.38515612483024597,,0.5707030296325684,,3.703125,0.0004301083099562675,0.0010000000474974513,,,1.0,31999,,4.637302398681641
,,,,,,,,,0.0004298179561355999,0.001,,32049,,
1,,0.3967045247554779,,0.5851811170578003,,3.765625,0.00042976951226592064,0.0010000000474974513,,,1.0,32049,,4.792503356933594
,,,,,,,,,0.00042947857406873733,0.001,,32099,,
1,,0.41473478078842163,,0.6120004057884216,,3.953125,0.00042947856127284467,0.0010000000474974513,,,1.0,32099,,4.440559387207031
,,,,,,,,,0.0004291871308884897,0.001,,32149,,
1,,0.37022221088409424,,0.5674878358840942,,3.9375,0.0004291871446184814,0.0010000000474974513,,,1.0,32149,,4.586181640625
,,,,,,,,,0.00042889518617124416,0.001,,32199,,
1,,0.39044874906539917,,0.5740424990653992,,3.671875,0.00042889517499133945,0.0010000000474974513,,,1.0,32199,,4.674468994140625
,,,,,,,,,0.0004286027407352831,0.001,,32249,,
1,,0.4054971933364868,,0.5998331308364868,,3.890625,0.0004285539616830647,0.0010000000474974513,,,1.0,32249,,4.907806396484375
,,,,,,,,,0.00042826092263413204,0.001,,32299,,
1,,0.38984283804893494,,0.5910147428512573,,4.03125,0.00042826091521419585,0.0010000000474974513,,,1.0,32299,,4.7890777587890625
,,,,,,,,,0.00042796739512146703,0.001,,32349,,
1,,0.4159506559371948,,0.5966147184371948,,3.609375,0.0004279674030840397,0.0010000000474974513,,,1.0,32349,,4.993474006652832
,,,,,,,,,0.0004276733694905615,0.001,,32399,,
1,,0.397060364484787,,0.6001853942871094,,4.0625,0.0004276733670849353,0.0010000000474974513,,,1.0,32399,,4.9525604248046875
,,,,,,,,,0.00042737884656553,0.001,,32449,,
1,,0.39237722754478455,,0.5867131948471069,,3.890625,0.0004273297090549022,0.0010000000474974513,,,1.0,32449,,5.143730163574219
,,,,,,,,,0.000427034609063199,0.001,,32499,,
1,,0.3595205545425415,,0.5597158670425415,,4.0,0.0004270345962140709,0.0010000000474974513,,,1.0,32499,,5.326995849609375
,,,,,,,,,0.00042673901150137123,0.001,,32549,,
1,,0.36352354288101196,,0.543211042881012,,3.59375,0.00042673901771195233,0.0010000000474974513,,,1.0,32549,,4.497833251953125
,,,,,,,,,0.00042644291926429887,0.001,,32599,,
1,,0.38703083992004395,,0.590155839920044,,4.0625,0.0004264429153408855,0.0010000000474974513,,,1.0,32599,,4.842140197753906
,,,,,,,,,0.0004261463331818892,0.001,,32649,,
1,,0.41420242190361023,,0.6075618267059326,,3.859375,0.0004260968416929245,0.0010000000474974513,,,1.0,32649,,4.951778411865234
,,,,,,,,,0.0004257996930292166,0.001,,32699,,
1,,0.4006190299987793,,0.5861659049987793,,3.703125,0.00042579969158396125,0.0010000000474974513,,,1.0,32699,,4.950634002685547
,,,,,,,,,0.00042550203980221076,0.001,,32749,,
1,,0.39262324571609497,,0.585006058216095,,3.84375,0.00042550204670988023,0.0010000000474974513,,,1.0,32749,,4.680938720703125
,,,,,,,,,0.00042520389536702773,0.001,,32799,,
1,,0.37452420592308044,,0.5532351732254028,,3.578125,0.00042520390707068145,0.0010000000474974513,,,1.0,32799,,4.425909042358398
,,,,,,,,,0.0004249052605593265,0.001,,32849,,
1,,0.3742576241493225,,0.5676169991493225,,3.859375,0.000424855446908623,0.0010000000474974513,,,1.0,32849,,5.371637344360352
,,,,,,,,,0.0004245562346240652,0.001,,32899,,
1,,0.37370747327804565,,0.5699965357780457,,3.921875,0.0004245562304276973,0.0010000000474974513,,,1.0,32899,,4.6290283203125
,,,,,,,,,0.00042425654021589597,0.001,,32949,,
1,,0.41740506887435913,,0.6009988188743591,,3.671875,0.0004242565482854843,0.0010000000474974513,,,1.0,32949,,4.6829986572265625
,,,,,,,,,0.0004239563580905193,0.001,,32999,,
1,,0.3788911700248718,,0.5702974200248718,,3.828125,0.00042395637137815356,0.0010000000474974513,,,1.0,32999,,5.343631744384766
,,,,,,,,,0.00042365568908930585,0.001,,33049,,
1,,0.37837156653404236,,0.5609887838363647,,3.65625,0.00042360552470199764,0.0010000000474974513,,,1.0,33049,,5.085971832275391
,,,,,,,,,0.00042330429435530266,0.001,,33099,,
1,,0.40320152044296265,,0.5828890204429626,,3.59375,0.00042330430005677044,0.0010000000474974513,,,1.0,33099,,4.905670166015625
,,,,,,,,,0.0004230025733493101,0.001,,33149,,
1,,0.3958975672721863,,0.5990225672721863,,4.0625,0.0004230025806464255,0.0010000000474974513,,,1.0,33149,,5.1876983642578125
,,,,,,,,,0.0004227003681408127,0.001,,33199,,
1,,0.40368491411209106,,0.5950911641120911,,3.828125,0.00042270036647096276,0.0010000000474974513,,,1.0,33199,,4.504768371582031
,,,,,,,,,0.0004223976795768513,0.001,,33249,,
1,,0.39109039306640625,,0.5766372680664062,,3.71875,0.0004223471914883703,0.0010000000474974513,,,1.0,33249,,5.169602394104004
,,,,,,,,,0.0004220439331432204,0.001,,33299,,
1,,0.4163777828216553,,0.6058309078216553,,3.796875,0.00042204392957501113,0.0010000000474974513,,,1.0,33299,,5.294891357421875
,,,,,,,,,0.0004217402002213603,0.001,,33349,,
1,,0.39720165729522705,,0.598373532295227,,4.03125,0.00042174020200036466,0.0010000000474974513,,,1.0,33349,,4.7352166175842285
,,,,,,,,,0.0004214359866352595,0.001,,33399,,
1,,0.3552205562591553,,0.5563924312591553,,4.03125,0.0004214359796606004,0.0010000000474974513,,,1.0,33399,,4.899188995361328
,,,,,,,,,0.000421131293237588,0.001,,33449,,
1,,0.3351760804653168,,0.5383011102676392,,4.0625,0.0004210804763715714,0.0010000000474974513,,,1.0,33449,,4.95587158203125
,,,,,,,,,0.0004207752123178789,0.001,,33499,,
1,,0.3992708921432495,,0.5984896421432495,,3.984375,0.00042077520629391074,0.0010000000474974513,,,1.0,33499,,5.9202880859375
,,,,,,,,,0.0004204694822600083,0.001,,33549,,
1,,0.3746030330657959,,0.5718686580657959,,3.9375,0.00042046947055496275,0.0010000000474974513,,,1.0,33549,,5.2368011474609375
,,,,,,,,,0.00042016327509955043,0.001,,33599,,
1,,0.37980419397354126,,0.5604682564735413,,3.609375,0.00042016326915472746,0.0010000000474974513,,,1.0,33599,,4.573991775512695
,,,,,,,,,0.0004198565916947633,0.001,,33649,,
1,,0.3631882667541504,,0.5604538917541504,,3.953125,0.0004198054375592619,0.0010000000474974513,,,1.0,33649,,4.203971862792969
,,,,,,,,,0.00041949819361612316,0.001,,33699,,
1,,0.3554328680038452,,0.5400031805038452,,3.6875,0.0004194981884211302,0.0010000000474974513,,,1.0,33699,,4.598674774169922
,,,,,,,,,0.000419190481299281,0.001,,33749,,
1,,0.3607627749443054,,0.5658408999443054,,4.09375,0.00041919047362171113,0.0010000000474974513,,,1.0,33749,,4.496063232421875
,,,,,,,,,0.0004188822954647213,0.001,,33799,,
1,,0.4016781747341156,,0.585271954536438,,3.671875,0.0004188822931610048,0.0010000000474974513,,,1.0,33799,,4.5433502197265625
,,,,,,,,,0.00041857363697624794,0.001,,33849,,
1,,0.35267695784568787,,0.5636144876480103,,4.21875,0.00041852216236293316,0.0010000000474974513,,,1.0,33849,,5.09918212890625
,,,,,,,,,0.0004182129391785788,0.001,,33899,,
1,,0.4001914858818054,,0.5867149233818054,,3.734375,0.00041821293416433036,0.0010000000474974513,,,1.0,33899,,5.152984619140625
,,,,,,,,,0.00041790325957626225,0.001,,33949,,
1,,0.4211961627006531,,0.5969774127006531,,3.515625,0.0004179032694082707,0.0010000000474974513,,,1.0,33949,,4.740106105804443
,,,,,,,,,0.0004175931100641396,0.001,,33999,,
1,,0.37199294567108154,,0.5702351331710815,,3.96875,0.0004175931098870933,0.0010000000474974513,,,1.0,33999,,4.385425567626953
,,,,,,,,,0.00041728249151151865,0.001,,34049,,
1,,0.38001376390457153,,0.5811856389045715,,4.03125,0.0004172306798864156,0.0010000000474974513,,,1.0,34049,,4.57977294921875
,,,,,,,,,0.00041691951154662805,0.001,,34099,,
1,,0.3650687634944916,,0.557451605796814,,3.84375,0.0004169195017311722,0.0010000000474974513,,,1.0,34099,,5.1512627601623535
,,,,,,,,,0.00041660787972806355,0.001,,34149,,
1,,0.3909570872783661,,0.5794336795806885,,3.765625,0.00041660788701847196,0.0010000000474974513,,,1.0,34149,,5.1339569091796875
,,,,,,,,,0.00041629578163047065,0.001,,34199,,
1,,0.3949955403804779,,0.5805424451828003,,3.71875,0.00041629577754065394,0.0010000000474974513,,,1.0,34199,,4.189846038818359
,,,,,,,,,0.0004159832181286186,0.001,,34249,,
1,,0.4137742519378662,,0.6002976894378662,,3.734375,0.0004159310774412006,0.0010000000474974513,,,1.0,34249,,4.4456329345703125
,,,,,,,,,0.00041561797365936636,0.001,,34299,,
1,,0.37418779730796814,,0.5714534521102905,,3.9375,0.00041561797843314707,0.0010000000474974513,,,1.0,34299,,5.200115203857422
,,,,,,,,,0.000415304404788777,0.001,,34349,,
1,,0.37399792671203613,,0.5751698017120361,,4.03125,0.0004153044137638062,0.0010000000474974513,,,1.0,34349,,4.1204986572265625
,,,,,,,,,0.0004149903732926261,0.001,,34399,,
1,,0.3417404294013977,,0.5380294919013977,,3.921875,0.00041499038343317807,0.0010000000474974513,,,1.0,34399,,4.923104286193848
,,,,,,,,,0.0004146758800511022,0.001,,34449,,
1,,0.4037944972515106,,0.593247652053833,,3.78125,0.0004146234132349491,0.0010000000474974513,,,1.0,34449,,4.707489013671875
,,,,,,,,,0.0004143083888505402,0.001,,34499,,
1,,0.37236344814300537,,0.5657228231430054,,3.859375,0.0004143083933740854,0.0010000000474974513,,,1.0,34499,,4.908504486083984
,,,,,,,,,0.00041399289818640694,0.001,,34549,,
1,,0.3890504240989685,,0.5726441740989685,,3.671875,0.00041399290785193443,0.0010000000474974513,,,1.0,34549,,4.424560546875
,,,,,,,,,0.000413676948572691,0.001,,34599,,
1,,0.3752661645412445,,0.5637427568435669,,3.765625,0.00041367695666849613,0.0010000000474974513,,,1.0,34599,,4.749828338623047
,,,,,,,,,0.00041336054089495696,0.001,,34649,,
1,,0.409132182598114,,0.597608745098114,,3.765625,0.00041330777457915246,0.0010000000474974513,,,1.0,34649,,4.373608589172363
,,,,,,,,,0.00041299082084546475,0.001,,34699,,
1,,0.38731473684310913,,0.5709084868431091,,3.671875,0.00041299083386547863,0.0010000000474974513,,,1.0,34699,,4.885353088378906
,,,,,,,,,0.00041267342373978454,0.001,,34749,,
1,,0.40120935440063477,,0.5906624794006348,,3.78125,0.0004126734274905175,0.0010000000474974513,,,1.0,34749,,4.9755859375
,,,,,,,,,0.00041235557138283313,0.001,,34799,,
1,,0.364677757024765,,0.5678027868270874,,4.0625,0.0004123555845580995,0.0010000000474974513,,,1.0,34799,,5.2687835693359375
,,,,,,,,,0.00041203726466550823,0.001,,34849,,
1,,0.4001185894012451,,0.5973842144012451,,3.9375,0.00041198416147381067,0.0010000000474974513,,,1.0,34849,,4.951898574829102
,,,,,,,,,0.0004116653337579228,0.001,,34899,,
1,,0.41883325576782227,,0.6043801307678223,,3.703125,0.00041166532901115716,0.0010000000474974513,,,1.0,34899,,4.643421173095703
,,,,,,,,,0.0004113460456554616,0.001,,34949,,
1,,0.3723824620246887,,0.5716012120246887,,3.984375,0.0004113460599910468,0.0010000000474974513,,,1.0,34949,,4.735591888427734
,,,,,,,,,0.00041102630602219336,0.001,,34999,,
1,,0.35356053709983826,,0.5508261919021606,,3.953125,0.00041102629620581865,0.0010000000474974513,,,1.0,34999,,4.613405227661133
