epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.04765624925494194,,0.828125,,,,,,,,,,,1.0,1.0,,,,,92,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.828125,,,,,,,,,,,1.0,1.0,,,,,93,,,,0.0,,0.0,,0.0
,,,0.1473689079284668,,0.8725706338882446,,,,,,,,,,,1.0,1.0,,,,,94,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.953125,,,,,,,,,,,1.0,1.0,,,,,95,,,,0.0,,0.0,,0.0
,,,0.06640625,,0.953125,,,,,,,,,,,1.0,1.0,,,,,96,,,,0.0,,0.0,,0.0
,,,0.09081196784973145,,0.9759615659713745,,,,,,,,,,,1.0,1.0,,,,,97,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,98,,,,0.0,,0.0,,0.0
,,,0.0147569440305233,,0.890625,,,,,,,,,,,1.0,1.0,,,,,99,,,,0.0,,0.0,,0.0
,,,0.04142367094755173,,0.8250428438186646,,,,,,,,,,,1.0,1.0,,,,,100,,,,0.0,,0.0,,0.0
,,,0.015625,,0.703125,,,,,,,,,,,1.0,1.0,,,,,101,,,,0.0,,0.0,,0.0
,,,0.0173611119389534,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,102,,,,0.0,,0.0,,0.0
,,,0.01953125,,0.8125,,,,,,,,,,,1.0,1.0,,,,,103,,,,0.0,,0.0,,0.0
,,,0.07466666400432587,,0.7933333516120911,,,,,,,,,,,1.0,1.0,,,,,104,,,,0.0,,0.0,,0.0
,,,0.0729166641831398,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,105,,,,0.0,,0.0,,0.0
,,,0.0830078125,,0.921875,,,,,,,,,,,1.0,1.0,,,,,106,,,,0.0,,0.0,,0.0
,,,0.10952381789684296,,0.8856209516525269,,,,,,,,,,,1.0,1.0,,,,,107,,,,0.0,,0.0,,0.0
,,,0.0615234375,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,108,,,,0.0,,0.0,,0.0
,,,0.0564236119389534,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,109,,,,0.0,,0.0,,0.0
,,,0.05303030088543892,,0.7591991424560547,,,,,,,,,,,1.0,1.0,,,,,110,,,,0.0,,0.0,,0.0
,,,0.0026041667442768812,,0.6640625,,,,,,,,,,,1.0,1.0,,,,,111,,,,0.0,,0.0,,0.0
,,,0.00390625,,0.65625,,,,,,,,,,,1.0,1.0,,,,,112,,,,0.0,,0.0,,0.0
,,,0.03854988142848015,,0.8134495615959167,,,,,,,,,,,1.0,1.0,,,,,113,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,114,,,,0.0,,0.0,,0.0
,,,0.03125,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,115,,,,0.0,,0.0,,0.0
,,,0.04575807601213455,,0.6916255950927734,,,,,,,,,,,1.0,1.0,,,,,116,,,,0.0,,0.0,,0.0
,,,0.0029296875,,0.515625,,,,,,,,,,,1.0,1.0,,,,,117,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.5703125,,,,,,,,,,,1.0,1.0,,,,,118,,,,0.0,,0.0,,0.0
,,,0.046373166143894196,,0.6845282912254333,,,,,,,,,,,1.0,1.0,,,,,119,,,,0.0,,0.0,,0.0
,,,0.04453124850988388,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,120,,,,0.0,,0.0,,0.0
,,,0.0381944440305233,,0.75,,,,,,,,,,,1.0,1.0,,,,,121,,,,0.0,,0.0,,0.0
