epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW-1,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
96,,,,,,,0.3044852018356323,,0.4685477018356323,,8.203125,4.3746169353653386e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21399,,0.672698974609375,,,,,,
,,,0.1060267835855484,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8832,,,,0.0,,0.0,,0.0
,,,0.1138392835855484,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8833,,,,0.0,,0.0,,0.0
,,,0.1520352065563202,,0.9666299819946289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8834,,,,0.0,,0.0,,0.0
,,,0.1432291716337204,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8835,,,,0.0,,0.0,,0.0
,,,0.1183035746216774,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8836,,,,0.0,,0.0,,0.0
,,,0.20753204822540283,,0.9807692170143127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8837,,,,0.0,,0.0,,0.0
,,,0.07578124850988388,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8838,,,,0.0,,0.0,,0.0
,,,0.0842013880610466,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8839,,,,0.0,,0.0,,0.0
,,,0.1516295075416565,,0.9905660152435303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8840,,,,0.0,,0.0,,0.0
,,,0.1227678582072258,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8841,,,,0.0,,0.0,,0.0
,,,0.1044921875,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8842,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8843,,,,0.0,,0.0,,0.0
,,,0.19633333384990692,,0.8213333487510681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8844,,,,0.0,,0.0,,0.0
,,,0.1796875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8845,,,,0.0,,0.0,,0.0
,,,0.0998263880610466,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8846,,,,0.0,,0.0,,0.0
,,,0.24703216552734375,,0.9957983493804932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8847,,,,0.0,,0.0,,0.0
,,,0.1127232164144516,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8848,,,,0.0,,0.0,,0.0
,,,0.1328125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8849,,,,0.0,,0.0,,0.0
,,,0.21387986838817596,,0.988095223903656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8850,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8851,,,,0.0,,0.0,,0.0
,,,0.1458333283662796,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8852,,,,0.0,,0.0,,0.0
,,,0.18123702704906464,,0.9749688506126404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8853,,,,0.0,,0.0,,0.0
,,,0.125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8854,,,,0.0,,0.0,,0.0
,,,0.125,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8855,,,,0.0,,0.0,,0.0
,,,0.18111658096313477,,0.9913793206214905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8856,,,,0.0,,0.0,,0.0
,,,0.1393229216337204,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8857,,,,0.0,,0.0,,0.0
,,,0.0972222238779068,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8858,,,,0.0,,0.0,,0.0
,,,0.2707756757736206,,0.9838993549346924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8859,,,,0.0,,0.0,,0.0
,,,0.16875000298023224,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8860,,,,0.0,,0.0,,0.0
,,,0.0798611119389534,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8861,,,,0.0,,0.0,,0.0
,,,0.2238420844078064,,0.9823529720306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8862,,,,0.0,,0.0,,0.0
,,,0.087890625,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8863,,,,0.0,,0.0,,0.0
,,,0.0966796875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8864,,,,0.0,,0.0,,0.0
,,,0.15615764260292053,,0.9684728980064392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8865,,,,0.0,,0.0,,0.0
,,,0.1432291716337204,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8866,,,,0.0,,0.0,,0.0
,,,0.1380208283662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8867,,,,0.0,,0.0,,0.0
,,,0.14450697600841522,,0.9597504138946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8868,,,,0.0,,0.0,,0.0
,,,0.0894097238779068,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8869,,,,0.0,,0.0,,0.0
,,,0.0789930522441864,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8870,,,,0.0,,0.0,,0.0
,,,0.17514583468437195,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8871,,,,0.0,,0.0,,0.0
,,,0.1064453125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8872,,,,0.0,,0.0,,0.0
,,,0.125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8873,,,,0.0,,0.0,,0.0
,,,0.2190340906381607,,0.9818181991577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8874,,,,0.0,,0.0,,0.0
,,,0.1103515625,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8875,,,,0.0,,0.0,,0.0
,,,0.19062499701976776,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8876,,,,0.0,,0.0,,0.0
,,,0.23842301964759827,,0.9799749851226807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8877,,,,0.0,,0.0,,0.0
,,,0.140625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8878,,,,0.0,,0.0,,0.0
,,,0.09765625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8879,,,,0.0,,0.0,,0.0
,,,0.1044921875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8880,,,,0.0,,0.0,,0.0
,,,0.10826771706342697,,0.9881889820098877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8881,,,,0.0,,0.0,,0.0
,,,0.1205357164144516,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8882,,,,0.0,,0.0,,0.0
,,,0.16562500596046448,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8883,,,,0.0,,0.0,,0.0
,,,0.18007662892341614,,0.9956896305084229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8884,,,,0.0,,0.0,,0.0
,,,0.10546875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8885,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8886,,,,0.0,,0.0,,0.0
,,,0.28511184453964233,,0.9950494766235352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8887,,,,0.0,,0.0,,0.0
,,,0.17031249403953552,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8888,,,,0.0,,0.0,,0.0
,,,0.1064453125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8889,,,,0.0,,0.0,,0.0
,,,0.2276785671710968,,0.9895833730697632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8890,,,,0.0,,0.0,,0.0
,,,0.1380208283662796,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8891,,,,0.0,,0.0,,0.0
,,,0.1116071417927742,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8892,,,,0.0,,0.0,,0.0
,,,0.21515583992004395,,0.9764673113822937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8893,,,,0.0,,0.0,,0.0
,,,0.0927734375,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8894,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8895,,,,0.0,,0.0,,0.0
,,,0.1396460235118866,,0.9533923268318176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8896,,,,0.0,,0.0,,0.0
,,,0.125,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8897,,,,0.0,,0.0,,0.0
,,,0.1393229216337204,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8898,,,,0.0,,0.0,,0.0
,,,0.13757576048374176,,0.963131308555603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8899,,,,0.0,,0.0,,0.0
,,,0.0842013880610466,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8900,,,,0.0,,0.0,,0.0
,,,0.0755208358168602,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8901,,,,0.0,,0.0,,0.0
,,,0.21041667461395264,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8902,,,,0.0,,0.0,,0.0
,,,0.1064453125,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8903,,,,0.0,,0.0,,0.0
,,,0.1238839253783226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8904,,,,0.0,,0.0,,0.0
,,,0.22024765610694885,,0.9828647971153259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8905,,,,0.0,,0.0,,0.0
,,,0.1261160671710968,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8906,,,,0.0,,0.0,,0.0
,,,0.1350446492433548,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8907,,,,0.0,,0.0,,0.0
,,,0.23922297358512878,,0.9738986492156982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8908,,,,0.0,,0.0,,0.0
,,,0.1005859375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8909,,,,0.0,,0.0,,0.0
,,,0.1127232164144516,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8910,,,,0.0,,0.0,,0.0
,,,0.1949058622121811,,0.988095223903656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8911,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8912,,,,0.0,,0.0,,0.0
,,,0.1419270783662796,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8913,,,,0.0,,0.0,,0.0
,,,0.2187395989894867,,0.9896907210350037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8914,,,,0.0,,0.0,,0.0
,,,0.107421875,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8915,,,,0.0,,0.0,,0.0
,,,0.1025390625,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8916,,,,0.0,,0.0,,0.0
,,,0.2109375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8917,,,,0.0,,0.0,,0.0
,,,0.16249999403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8918,,,,0.0,,0.0,,0.0
,,,0.14453125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8919,,,,0.0,,0.0,,0.0
,,,0.1956099569797516,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8920,,,,0.0,,0.0,,0.0
,,,0.13671875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8921,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8922,,,,0.0,,0.0,,0.0
,,,0.11023622006177902,,0.9685039520263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8923,,,,0.0,,0.0,,0.0
96,0.786963701248169,0.8230510950088501,,0.9837697148323059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2342529296875,9611.3837890625,5.371726989746094,472.3802185058594,21436,,,0.0,,0.0,,0.0,
96,,,,,,0.3207886517047882,,0.48954111337661743,,8.437623977661133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21436,0.7641103863716125,,,,,,,
,,,,,,,,,,,,,,0.03,4.3240508695149017e-07,5.046983235599648e-07,5.399498827442889e-07,5.399498827442889e-07,5.869519616567154e-07,5.869519616567154e-07,6.496214002066225e-07,6.496214002066225e-07,7.331806516065e-07,7.331806516065e-07,8.445929868063288e-07,4.3240508695149017e-07,8.445929868063288e-07,9.93142767072765e-07,9.93142767072765e-07,1.1912091407613355e-06,1.1912091407613355e-06,1.4552976390127888e-06,1.4552976390127888e-06,4.435589005996564e-07,4.435589005996564e-07,4.5843065213054185e-07,4.5843065213054185e-07,4.782596541717233e-07,4.782596541717233e-07,5.046983235599648e-07,,,,,,,21449,,,,,,,,
97,,,,,,,0.3429747521877289,,0.5093566179275513,,8.3203125,4.3230568280705484e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21449,,0.7873547077178955,,,,,,
,,,,,,,,,,,,,,0.03,4.2762209966385954e-07,4.892448624606882e-07,5.19293295367333e-07,5.19293295367333e-07,5.59357872576188e-07,5.59357872576188e-07,6.127773088546653e-07,6.127773088546653e-07,6.840032238926377e-07,6.840032238926377e-07,7.789711106099263e-07,4.2762209966385954e-07,7.789711106099263e-07,9.055949595663117e-07,9.055949595663117e-07,1.0744267581748133e-06,1.0744267581748133e-06,1.29953582298617e-06,1.29953582298617e-06,4.3712961163822886e-07,4.3712961163822886e-07,4.498062942707184e-07,4.498062942707184e-07,4.667085377807056e-07,4.667085377807056e-07,4.892448624606882e-07,,,,,,,21499,,,,,,,,
97,,,,,,,0.3091600835323334,,0.4782274663448334,,8.453125,4.275303240319772e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21499,,0.4476592540740967,,,,,,
,,,,,,,,,,,,,,0.03,4.2322003954764215e-07,4.7502214751879977e-07,5.002818420723553e-07,5.002818420723553e-07,5.339614348104253e-07,5.339614348104253e-07,5.788675584611894e-07,5.788675584611894e-07,6.387423899955433e-07,6.387423899955433e-07,7.185754987080079e-07,4.2322003954764215e-07,7.185754987080079e-07,8.250196436579622e-07,8.250196436579622e-07,9.66945170257892e-07,9.66945170257892e-07,1.156179205724481e-06,1.156179205724481e-06,4.312123647774791e-07,4.312123647774791e-07,4.4186879841725924e-07,4.4186879841725924e-07,4.5607737660363374e-07,4.5607737660363374e-07,4.7502214751879977e-07,,,,,,,21549,,,,,,,,
97,,,,,,,0.3046115040779114,,0.4844210743904114,,8.9921875,4.2313587300668587e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21549,,0.6299747228622437,,,,,,
,,,,,,,,,,,,,,0.03,4.191991811543871e-07,4.620310657890695e-07,4.829167085823627e-07,4.829167085823627e-07,5.107642323067504e-07,5.107642323067504e-07,5.478942639392707e-07,5.478942639392707e-07,5.974009727826326e-07,5.974009727826326e-07,6.634099179071089e-07,4.191991811543871e-07,6.634099179071089e-07,7.514218447397458e-07,7.514218447397458e-07,8.68771080516589e-07,8.68771080516589e-07,1.025236728219057e-06,1.025236728219057e-06,4.258075290694533e-07,4.258075290694533e-07,4.346186596228729e-07,4.346186596228729e-07,4.463668336941001e-07,4.463668336941001e-07,4.620310657890695e-07,,,,,,,21599,,,,,,,,
97,,,,,,,0.3164646327495575,,0.4965183436870575,,9.0,4.1912264236998453e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21599,,0.6688523292541504,,,,,,
,,,,,,,,,,,,,,0.03,4.155597752605206e-07,4.502724275106877e-07,4.6719897794124556e-07,4.6719897794124556e-07,4.89767711848654e-07,4.89767711848654e-07,5.198593570585339e-07,5.198593570585339e-07,5.599815506717085e-07,5.599815506717085e-07,6.134778088226032e-07,4.155597752605206e-07,6.134778088226032e-07,6.848061530237978e-07,6.848061530237978e-07,7.799106119587191e-07,7.799106119587191e-07,9.067165572052909e-07,9.067165572052909e-07,4.209154416076898e-07,4.209154416076898e-07,4.280563300705809e-07,4.280563300705809e-07,4.3757751468776943e-07,4.3757751468776943e-07,4.502724275106877e-07,,,,,,,21649,,,,,,,,
97,,,,,,,0.30950766801834106,,0.48138266801834106,,8.59375,4.154908879172581e-07,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,21649,,0.6603367328643799,,,,,,
,,,0.2109375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8924,,,,0.0,,0.0,,0.0
,,,0.17343750596046448,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8925,,,,0.0,,0.0,,0.0
,,,0.24967259168624878,,0.9765310287475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8926,,,,0.0,,0.0,,0.0
,,,0.1588541716337204,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8927,,,,0.0,,0.0,,0.0
,,,0.1549479216337204,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8928,,,,0.0,,0.0,,0.0
,,,0.18498167395591736,,0.9535256624221802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8929,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8930,,,,0.0,,0.0,,0.0
,,,0.03125,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8931,,,,0.0,,0.0,,0.0
,,,0.11843910813331604,,0.9339622259140015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8932,,,,0.0,,0.0,,0.0
,,,0.1261160671710968,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8933,,,,0.0,,0.0,,0.0
,,,0.1183035746216774,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8934,,,,0.0,,0.0,,0.0
,,,0.1380208283662796,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8935,,,,0.0,,0.0,,0.0
,,,0.22552379965782166,,0.8173333406448364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8936,,,,0.0,,0.0,,0.0
,,,0.1316964328289032,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8937,,,,0.0,,0.0,,0.0
,,,0.1283482164144516,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8938,,,,0.0,,0.0,,0.0
,,,0.23742830753326416,,0.9444444179534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8939,,,,0.0,,0.0,,0.0
,,,0.15312500298023224,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8940,,,,0.0,,0.0,,0.0
,,,0.1236979141831398,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8941,,,,0.0,,0.0,,0.0
,,,0.16883116960525513,,0.9940476417541504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8942,,,,0.0,,0.0,,0.0
,,,0.08515624701976776,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8943,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8944,,,,0.0,,0.0,,0.0
,,,0.17108067870140076,,0.9316313862800598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8945,,,,0.0,,0.0,,0.0
,,,0.07890625298023224,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8946,,,,0.0,,0.0,,0.0
,,,0.07656250149011612,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8947,,,,0.0,,0.0,,0.0
,,,0.18149971961975098,,0.9714285731315613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8948,,,,0.0,,0.0,,0.0
,,,0.2265625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8949,,,,0.0,,0.0,,0.0
,,,0.18593749403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8950,,,,0.0,,0.0,,0.0
,,,0.24733152985572815,,0.9811320900917053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8951,,,,0.0,,0.0,,0.0
,,,0.099609375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8952,,,,0.0,,0.0,,0.0
,,,0.09765625,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8953,,,,0.0,,0.0,,0.0
,,,0.27081623673439026,,0.9882352948188782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8954,,,,0.0,,0.0,,0.0
,,,0.203125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8955,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8956,,,,0.0,,0.0,,0.0
,,,0.2513018846511841,,0.9699507355690002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8957,,,,0.0,,0.0,,0.0
,,,0.15625,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8958,,,,0.0,,0.0,,0.0
